,뉴스제목,주가변동
10818,"이태원참사 유가족들, 언 땅에 엎드린 시린 마음들 [시선]",1
10819,[심층] 30년 골목길이 한순간에…지나가기도 힘들어져,1
10820,"KBS 인건비 1000억 절감 계획, 여당 의원도 우려 목소리",1
10821,골드만삭스 “삼성전자 사라”... 목표가 9만5000원으로 올렸다,1
10822,Gyeongbok Palace wall graffiti suspect surrenders,1
10823,‘코로나 버블’과 다른 비트코인 상승장… 제도권 진입에 실물자산 연계 시도가 동력,1
10824,"한동훈, ‘김건희 명품백’ 묻자 “이 질문이 나한테 곤란할 거라 생각하나... 몰카공작 맞다”",1
10825,대전 장태산 자연휴양림-‘노잼 도시’ 속 감탄 부르는 숲[정태겸의 풍경](59),1
10826,"안희정 전 비서 신용우, 세종시 출마...""권력 오남용 막을 것""",1
10827,[브라이스 캐니언] 얼음과 비가 만들어낸 초현실 세계,1
10828,“얼마나 힘들었으면” 사교육이 출산 막는다고?.. 한 달 1만 원 오를 때 0.012명  줄어,1
10829,[속보] ‘돈봉투 의혹’ 송영길 전 민주당 대표 구속,1
10830,"""입주물량 줄었는데 매물 왜 쌓일까"" 아파트 미스터리 [분석+]",1
10831,독감 환자 5년만에 최고…팬데믹 때 쌓인 '면역 빚' 갚는 중,1
10832,“세입자 들어오면 전세금 줄게”…‘임차권등기’ 꼭 해야 하는 세 가지 이유,1
10833,“저 대신 즐겨주세요”…눈물의 숙박권 중고거래 봇물,1
10834,[단독]55억에 팔려다가…김강우 영끌한 '강남 건물' 10억 낮춰 던졌다,1
10835,"[단독]코레일, 철도 유지보수 인건비 km당 1.5억… 獨은 5800만원",1
10836,"8억 하던 새 아파트, 12억으로 껑충...‘월급 그대로인데’ 한숨",1
10837,“촌스러워 10년 전 제품인줄” 한국서 3백만원에 판매 …일본 이러니 사달,1
10838,"송지은, 전신마비 유튜버 박위와 열애 ""휠체어 데이트 안 불편해""",1
10839,"[영상] 수원역 환승센터서 버스 사고…""사망 1명 중상 2명 경상 15명""",1
10840,제주공항 폭설로 7시간 40분 간 중단됐던 항공기 운항 오후 4시부터 재개,1
10841,"'73년생 비대위원장'에 하태경 ""비대위원 전원 70~90년대생으로""",1
10842,"아이돌 래퍼, 여친 안대 씌우고 ‘성관계 몰카’ 충격",1
10843,"할머니 승객이 툭 놓고간 ‘팁 5만원’... 고속버스 기사, 무슨 일 했길래",1
10844,전국 아파트값 4주째 뒷걸음,1
10845,생전 아내의 폰이 돌아왔습니다…76살 남편의 사무치는 가방,1
10846,"강남 아파트 전세살던 외국인 부부, 아예 집 샀다던데…",1
10847,"""尹 지지율 33%...국민의힘 30%·더불어민주당 29%"" [NBS]",1
10848,경차 자리 2칸 주차 BMW…신고하자 “뇌 없냐” 욕설,1
10849,“제니가 입은 비키니 뭐야?”…최강 한파에도 여름 옷 매출 ‘대박’난 이유는,1
10850,‘미확정’이라지만… 개미 호주머니 털어 HMM 인수자금 마련하는 팬오션,1
10851,한국인 354만명 쓰는 중국앱 ‘소수민족 노예노동’ 연관 경고,1
10852,원신 이용자들 뿔났다…서울 하늘에 비행선 띄운 이유,1
10853,“아이가 없어요” 실종 20일만의 신고…이 가족의 비밀 [그해 오늘],1
10854,"TV조선 기자 ""한동훈, 기자에 '민주당이 시켰냐'? 거친 표현 자제해야 한다는 지적 많아""",1
10855,동짓날 ‘팥죽’ 먹는 이유...팥의 효능과 먹으면 안 되는 사람은?,1
10856,中 마오타이 병에 지름 0.2㎜ 미세 구멍…알고 보니 가짜술,1
10857,"배우 김강우, 영끌한 '강남 건물' 10억 낮춰 던졌다…부동산 한파 탈출",1
10858,"'남현희 전 연인' 전청조, 30억대 사기 혐의 첫 재판",1
10859,"열흘 남기고 30만명 ‘우르르’…운전면허시험장 '북새통' [현장, 그곳&]",1
10860,"""살려주세요, 아내 유품이""…70대 노인, 가방 찾았다",1
10861,"""케이크 판매금 전액기부""…거짓말 딱 걸린 3000만 인플루언서",1
10862,[단독] 한동훈 후임 법무부 장관에 '비검사 출신' 거론…장영수 교수 검증 착수,1
10863,“왜 하필 ‘크리스마스 이브’에 딱 걸리니···” 대형마트의 속앓이,1
10864,"최백호, 라디오 생방송 중 응급실…""15년간 이런 적 처음""",1
10865,"""월세 내지 말고 가족처럼 지내자""는 고시원 주인...믿어도 될까",1
10866,"불길한 2024년, 윤석열 정부 어쩌나 [임상훈의 글로벌리포트]",1
10867,돌아가신 어머니가 구매한 복권…알고 보니 1·2등 동시 당첨,1
10868,나이 들어 허리 ‘ㄱ’자로 굽지 않으려면… 지금부터 ‘이곳’ 단련,1
10869,매일 먹는 ‘이것’ 15년 만에 최고가 찍었다…“공급 부족 우려”,1
10870,"결혼 앞둔 26세 女가수, 극성팬이 휘두른 흉기에 사망",1
10871,아버지 살해하고 아파트 지하 저수조에 시신 숨긴 30대 아들,1
10872,한동훈 45%·이재명 41%…'차기 지도자 양자대결' 여론조사 결과,1
10873,이러니 '영끌' 아니면 포기...월급 안 쓰고 15년 모아야 서울서 집 산다,1
10874,"전해철, 이낙연 회동 사실 공개…""李, '당 떠날 때 아닌가' 생각""",1
10875,"[주간 뉴스타파] 김건희 녹취록 추가 공개…‘선수’와 직접 소통, 시세 조종 알았다",1
10876,"'아이스크림에 얹은 생딸기에 웬 곰팡이?'..여수딸기모찌, 위생 '엉망'",1
10877,"'대박이' 낳은 병원서 사기미수 피소당한 이동국 ""내가 피해자""",1
10878,"끝까지 침묵 지킨 최정우 회장, 정치 역풍 뚫고 '3연임' 가나",1
10879,우크라이나 전쟁에도 등장한 ‘이 동물’…전쟁에 변수되나,1
10880,"'尹의 남자' 한동훈, '與 소방수' 수락한 이유는?",1
10881,"""4개 색상 다 나왔다""…갤럭시S24 공식 렌더링 유출",1
10882,"당근, 2024 전직군 공개 채용...두자릿수 모집",1
10883,“수북이 쌓아둔 무료 커피믹스 다 가져간 손님…신고하고 싶어요”,1
10884,"김가온, 강성연과 이혼 밝혀 ""일사천리로 진행""",1
10885,'차기 대통령감 적합도 조사' 한동훈이 이재명 앞서,1
10886,"One dead, at least 11 injured in bus accident at Suwon Station",1
10887,[해보자! 바이크패킹] 자전거 백패커들…바이크패킹 이래서 좋다+준비물,1
10888,경복궁 낙서 지우는데 ‘하루 450만원’…10대 남녀 부모에 비용 청구할까,1
10889,3100만㎞ 떨어진 우주에서 온 고양이 영상 [숏폼],1
10890,대통령과 재벌의 비공식 만남은 ‘뇌물’이다,1
10891,"[단독]윤 대통령 “한동훈, 있는 그대로 말해줄 사람”",1
10892,Teachers' union hits back against complaints over school trip to watch hit film '12.12: The Day',1
10893,'선유도 60cm 눈'..내일 새벽까지 최대 10cm 더 내려,1
10894,"尹, 국방과학연구소 폭발사고 순직에 ""진심 애도…재발 막겠다""",1
10895,"전청조 ""범죄수익 모두 남현희에...개인 재산 하나도 없어""",1
10896,"[니하오베이징] 영어와도 '헤어질 결심' 하는 中… 홍콩 ""중국어부터 잘해라""",1
10897,"하늘과 바람과 별, 그리고 물리학자 김상욱",1
10898,네가 홀로 떠나는 길을 걱정하지 않을게,1
10899,"북극곰 털 모방한 스웨터, 오리털 재킷보다 얇고 따뜻",1
10900,"손수조 ""이준석, 딴집살림 차리러 나간 사람 왜 잡나…'안철수 이 XX' 책임져야""",1
10901,대구 북구 주택서 불···80대 여성 숨져,1
10902,“대통령·黨 바뀌지 않으면 서울 5석도 어렵다”,1
10903,소복소복 새하얀 설렘[렌즈로 본 세상],1
10904,노후 대비는 옛말…기로 선 공인중개사 업계[비즈니스 포커스],1
10905,"""85세인데 검은머리 풍성""...60대 같은 이승철 장모, 아침 식단은?",1
10906,[단독]  '집게 손가락 억지 논란' 피해자 향한 사이버불링 최소 '1200여건',1
10907,[속보] 수원역 환승센터서 버스 사고…“1명 사망·11명 부상”,1
10908,"이동채 회장, 에코프로머티 상장 위해 지분 무상 소각 결단… 3600억 원 규모 주주 가치 제고",1
10909,"TBS 내년 예산 0원… 법원, 폐지조례 무효 소송은 각하",1
10910,"‘꿀통카드’ 신한 더모아, ‘5999원’ 꼼수결제에 890명 정지 처분",1
10911,1000만 돌파 앞둔 ‘서울의 봄’ 단체 관람한 학교장 고발 당해,1
10912,학교 女화장실 몰카 10대.. 아빠 식당서도 찍었다,1
10913,[속보]JMS 정명석 '여신도 성폭행 혐의' 1심서 23년 선고,1
10914,태영건설 또 부도설 … 돈 못 버는 건설사들의 한숨 [아카이브],1
10915,독감 환자 5년만에 최고…팬데믹 때 쌓인 '면역 빚' 갚는 중,1
10916,‘66세’ 바비 브라운 “안티에이징은 없다”,1
10917,7년 전으로 돌아간 양도세 대주주 기준…연말 증시 영향은?,1
10918,숨진 제자 부모에 ‘정신과 약’ 운운…폭언 교수 경징계 그쳤다,1
10919,"""안마의자 실속형 대세""…코지마, 판매량 순위 공개",1
10920,"튀르키에 뉴스 앵커, 생방송 중 '이것' 올려놨다가 해고",1
10921,실리콘밸리 발칵 뒤집은 25세 여성…7개월 만에 4000억 대박,1
10922,또다시 '스팀' 점령한 음란 게임... 등급분류 체계 사각지대,1
10923,회사 차린지 7달만에 4000억원 '대박'..미모의 20대 '천재소녀'가 일냈다,1
10924,"“3층서 난 불 의심…노부부 무단거주 중이었다” 이웃 목격담, 왜",1
10925,"주담대 고정금리 '3.39%'…""여보, 갈아탈까?"" ""우린 손해야"" 왜",1
10926,"400가구 모집, 계약은 딱 2건…수도권도 '미분양 아파트' 속출",1
10927,[친절한 경제] 난방비 '이상하게' 많이 나온다?…'이것'부터 확인하세요,1
10928,"진격의 다이소, ""커피족 사로잡겠다""며 내놓은 야심작",1
10929,‘광규형도 놀라겠네’ 송도 아파트로 3억 벌었다고? [부동산360],1
10930,호주 해변에 떠밀려온 수상한 꾸러미…경찰 “만지지 마라” 경고한 이유,1
10931,814만 분의 1 행운이 없던일로?…로또 1등 29명 당첨금 미수령,1
10932,[단독]“받아주세요” 절규하다…화재에 아이 안고 뛰어내린 아빠,1
10933,단돈 50만 원이 없어서…소액생계비 대출에 13만 명 몰려,1
10934,"휠체어 탄 노홍철 ""지팡이 없으면 못 움직여""…급성 요추염좌 원인은 [셀럽의 헬스]",1
10935,크리스마스의 악몽…'나홀로 여행' 美 6세 엉뚱한 비행기에,1
10936,사라졌던 전청조 부친 결국…경찰에 붙잡히고도 '황당',1
10937,"“여친 폭행 합의금 필요” 힙합가수, 소속사에 사기쳤다가 실형",1
10938,"박나래, 세무조사서 수천만원 추징금… “악의적 탈세 아냐”",1
10939,이선균 '너무 억울해' 거짓말 탐지기 요청,1
10940,700억 대작이라며... 허술함으로 실망 안긴 '경성크리처',1
10941,[단독] '미성년 제자와 부적절 성관계' 고등학교 체육교사 구속심사,1
10942,“집 아래 GTX-A에 C까지?… 주민들 두 번 죽이는 것”[올앳부동산],1
10943,"한동훈 ""총선 불출마한다…이재명 민주당이 나라 망치는 것 막을 것""",1
10944,크리스마스의 비극..아버지 살해한 20대 아들 붙잡혀,1
10945,아랫집 불에 7개월 딸 안고 뛰어내려… 아빠는 끝내 숨졌다,1
10946,"“집주인 너도 당해봐라”...76만 유튜버, 전세사기에 감행한 ‘보복’",1
10947,"""네가 죽으면 우린 어떡하라고""…성탄절 새벽 아들 잃은 아버지의 오열",1
10948,"현관엔 ""퇴거 명령""... 방학동 아파트 불 시작된 3층 노부부 '무단 거주'",1
10949,'도로 위 유령' 퇴출시킨다‥야간 점등 의무화,1
10950,"산타복장 러시아 남성, 24층 건물서 이벤트 중 추락사",1
10951,"“긴 생머리, 화장에 핸드백까지 든 두 여성, 알고 보니 청소년… 술값 14만 나오자 부모가 전화해 고소”",1
10952,이낙연 만난 정세균…통합 행보 vs 이재명 견제?,1
10953,"외국인한테 ""붕어빵 1마리 4000원, 현금만 받아요"" 바가지 논란 [영상]",1
10954,'신당' 이준석 10.5% 이낙연 9.1%…한동훈 효과? 與 서울↑,1
10955,어쩌다 '쯧쯧'…도마 위에 오른 연말 가요행사,1
10956,5천만원대 성공한 아빠車…얼굴 더 화려해졌네,1
10957,"'천아용인' 김용태, 이준석 신당 합류하지 않은 이유 들어보니…",1
10958,아기 타는 유모차? 반려견이 더 많이 탔다,1
10959,"""가족이 죽으면 어쩌지?"" 갑자기 끔찍한 생각...대체 왜?",1
10960,"이선균 ""너무 억울, 마약인줄 몰랐다""…거짓말 탐지기 조사 요청",1
10961,'신세계家 4세' 정해찬 국내서 연이은 언론 노출 행보 의미는,1
10962,"박나래, 세금 수천만원 추징금 부과에 ""악의적 탈세 아냐""",1
10963,[PF 팬데믹] GS건설·동부건설·태영건설 신용등급 하락…'먹구름' 쉽게 안 걷힌다 [넘버스],1
10964,함께 술 마시다 만취한 여성 옷 벗겨 신체 만지고 촬영한 것도 모자라 성적으로 문란하다 소문까지 내,1
10965,Christmas tragedy: Father dies after 4th floor jump with child to escape fire,1
10966,집값 계속 떨어지나…'대장 아파트'마저 가격 '뚝뚝',1
10967,"영국 프리미어 리그 첫 여성 주심, 레베카 웰치... 환호 속 휘슬 불었다",1
10968,"[얼마예요] 파라다이스그룹 ‘찐 재벌 3세’ 전우경, 일상룩부터 파티룩까지",1
10969,"""정명석 23년형 듣자마자…"" 성폭행 폭로 메이플, 책 낸다",1
10970,"尹 대통령 '바이든' '날리면' 중 뭐라 들었나? 김홍일 ""날리면으로 들었다""",1
10971,"""얼마나 가볍길래 기네스까지""…LG전자, ‘그램 프로’ AI PC 출시",1
10972,"피부에 바르는 ‘스테로이드’ 연고, 골다공증·골절 위험↑",1
10973,술 취한 70대 女 성추행하고 촬영한 이웃들 징역형,1
10974,영조는 “개가 왜 짖냐”…정조는 잠자리서도 ‘탕탕평평평평탕탕’[이기환의 Hi-story](114),1
10975,상온 초전도체 LK-99 논란…영국 과학자들이 꼽은 올해 과학이슈,1
10976,특례보금자리론 중단하자 6억 이하 서울 아파트 ‘폭발’,1
10977,김홍일 27일 청문회… 증인·참고인 없이 진행되나,1
10978,한동훈 “내년 총선 출마 안 해”.. “지역구·비례 모두 불출마”,1
10979,"김종인 ""이준석, 국민의힘 다시 합류하면 정치생명 끝나""",1
10980,"청부민원② 류희림 위원장 동생 ""형 후배가 민원 신청 부탁...직원도 동원""",1
10981,"""밉지 않은 도둑"" 나무에 더부살이",1
10982,노안이 왔다면 눈에 마음을 맞춰야 한다,1
10983,"세종시 한 중학교 운동장에 '금손'이 나타났다… ""예술이다""",1
10984,"장남 공개한 정용진, 이번엔 경쟁사 현대백화점서 '플렉스'",1
10985,'이재명 재판' 일시중단… 전국 법원 내달 5일까지 휴정,1
10986,"한혜진, '이 병' 전조증상으로 드러누워 방송… 바이러스가 원인?",1
10987,김샌 이준석 신당? 여권 내 회의론 확산,1
10988,“갑작스러운 이별에 눈물도 안나와”… '수원역 환승센터' 사망자 마지막 길 배웅,1
10989,"이준석, ‘실패해서 성공한’ 노무현 되나 [+영상]",1
10990,"정치인 한동훈, 개와 늑대의 시간은 끝났다 [편집국장의 편지]",1
